word,reading_hiragana,meaning_ko,source_title,source_author,source_url,example_jp,example_ko,source
浜辺,はまべ,해변,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,浜辺は煮えて賑かに、町は寂しい樹蔭の細道、たらたら坂を下りて来た、前途は石垣から折曲る、しばらくここに窪んだ処、ちょうどその寺の苔蒸した青黒い段の下、小溝があって、しぼまぬ月草、紺青の空が漏れ透くかと、露もはらはらとこぼれ咲いて、藪は自然の寺の垣。,,public_domain:青空文庫:悪獣篇:泉鏡花
褒美,ほうび,상,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,伯父さんが、また褒美をやるわ。,,public_domain:青空文庫:悪獣篇:泉鏡花
人手,ひとで,일손,霰ふる,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,毎夜の如く、内井戸の釣瓶の、人手を借らず鳴ったのも聞く……轆轤が軋んで、ギイと云うと、キリキリと二つばかり井戸縄の擦合う音して、少須して、トンと幽かに水に響く。,,public_domain:青空文庫:霰ふる:泉鏡花
凄まじい,すさまじい,굉장하다,霰ふる,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,」「あ、また降るよ……」凄まじい霰の音、八方から乱打つや、大屋根の石もからからと転げそうで、雲の渦く影が入って、洋燈の笠が暗くなった。,,public_domain:青空文庫:霰ふる:泉鏡花
凝る,こる,열중하다,霰ふる,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,……霰が降れば思が凝る。,,public_domain:青空文庫:霰ふる:泉鏡花
噴出,ふんしゅつ,분출,霰ふる,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,鼬が覘くような、鼠が匍匐ったような、切って填めた菱の実が、ト、べっかっこをして、ぺろりと黒い舌を吐くような、いや、念の入った、雑多な隙間、破れ穴が、寒さにきりきりと歯を噛んで、呼吸を詰めて、うむと堪えて凍着くが、古家の煤にむせると、時々遣切れなくなって、潜めた嚔、ハッと噴出しそうで不気味な真夜中。,,public_domain:青空文庫:霰ふる:泉鏡花
悲鳴,ひめい,비명,霰ふる,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,却説、大雷の後の稀有なる悲鳴を聞いた夜、客が蔀を開けようとした時の人々の顔は……年月を長く経ても眼前見るような、いずれも石を以て刻みなした如きものであった。,,public_domain:青空文庫:霰ふる:泉鏡花
染みる,しみる,스며들다,霰ふる,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,却って、日を経るに従って、物語を聞きさした如く、床しく、可懐しく、身に染みるようになったのである。,,public_domain:青空文庫:霰ふる:泉鏡花
清らかな,きよらかな,맑고 깨끗한,霰ふる,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,白菊の咲く頃、大屋根へ出て、棟瓦をひらりと跨いで、高く、高く、雲の白きが、微に動いて、瑠璃色に澄渡った空を仰ぐ時は、あの、夕立の夜を思出す……そして、美しく清らかな母の懐にある幼児の身にあこがれた。,,public_domain:青空文庫:霰ふる:泉鏡花
砕く,くだく,부수다,霰ふる,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,雲は暗かろう……水はもの凄く白かろう……空の所々に颯と薬研のようなひびが入って、霰はその中から、銀河の珠を砕くが如く迸る。,,public_domain:青空文庫:霰ふる:泉鏡花
とりあえず,とりあえず,우선,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,検死の医師の診察せるに、こは全く病気のために死したるにあらで、何にかあるらん劇しき毒に中りたるなりとありけるにぞ、棄置き難しと警官がとりあえず招寄せたる探偵はこの泰助なり。,,public_domain:青空文庫:活人形:泉鏡花
にわかに,にわかに,갑자기,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,にわかに劇しく腹の痛みて、立ってもいられず大地に僵れ、苦しんでいる処へ誰やらん水を持来りて、呑ましてくるる者のあり。,,public_domain:青空文庫:活人形:泉鏡花
一向に,いっこうに,전혀,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,「いいえ、一向に存じません。,,public_domain:青空文庫:活人形:泉鏡花
不興,ふきょう,불쾌함 노여움,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,……と詰寄る泰助の袂を曳きて、医師は不興気に、「これさ、物を言わしちゃ悪いというのに。,,public_domain:青空文庫:活人形:泉鏡花
出血,しゅっけつ,출혈,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,と出血休まざる小指の血にて、我掌の汚れたるにぞ、かっぷと唾を吐き懸けて、下枝の袖にて押拭い、高田と連立ち急がわしく、人形室に赴きぬ。,,public_domain:青空文庫:活人形:泉鏡花
単身,たんしん,단신 혼자,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,この血の跡を慕い行かばその行先を突留め得べきが、単身にては気味悪しと、一まず家に立帰りて、近隣の壮佼の究竟なるを四人ばかり語らいぬ。,,public_domain:青空文庫:活人形:泉鏡花
名高い,なだかい,유명한,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,と名乗るを聞きて病人は嬉しげに倉瀬の手を握り、「貴下が、貴下があの名高い……倉瀬様。,,public_domain:青空文庫:活人形:泉鏡花
命中,めいちゅう,명중,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,十五火に入る虫短銃の筒口に濃き煙の立つと同時に泰助が魂消る末期の絶叫、第三発は命中せり。,,public_domain:青空文庫:活人形:泉鏡花
履歴,りれき,이력,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,人品が好くって、痩っこけて、心配のありそうな、身分のある人が落魄たらしい、こういう顔色の男には、得て奇妙な履歴があるものです。,,public_domain:青空文庫:活人形:泉鏡花
廃止,はいし,폐지,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,「ええ、縁起でもねえ廃止てくれ。,,public_domain:青空文庫:活人形:泉鏡花
慌てる,あわてる,당황하다,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,時しも廊下を蹈鳴して、得三の帰る様子に、かの男少し慌てる色ありしが、人形を傍へずらして柱に寄せ、被は取れて顔も形もあからさまなる、下枝を人形の跡へ突立せ、「声を立てるな。,,public_domain:青空文庫:活人形:泉鏡花
指図,さしず,지시,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,うん八蔵帰ったか、それその死骸の面を見いと、指図に八蔵心得て叢中より泰助を引摺り出し、「おや、此奴あ探偵だ。,,public_domain:青空文庫:活人形:泉鏡花
放棄,ほうき,포기,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,「その事なら放棄ときな、おれが方寸にある事だ。,,public_domain:青空文庫:活人形:泉鏡花
暗殺,あんさつ,암살,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,「月夜に暗殺、馬鹿々々しい、と打笑いつつ泰助は曲者の顔を視めて、「おや、此奴は病院へ来た奴だ。,,public_domain:青空文庫:活人形:泉鏡花
末期,まっき,말기,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,十五火に入る虫短銃の筒口に濃き煙の立つと同時に泰助が魂消る末期の絶叫、第三発は命中せり。,,public_domain:青空文庫:活人形:泉鏡花
本性,ほんしょう,본성,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,淑母死して七七日の忌も果てざるに、得三は忠実の仮面を脱ぎて、ようやく虎狼の本性を顕したり。,,public_domain:青空文庫:活人形:泉鏡花
本音,ほんね,본심 속마음,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,八蔵は本音を吐き、「おい、可加減に巫山戯ておけ。,,public_domain:青空文庫:活人形:泉鏡花
正体,しょうたい,정체,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,今に見ろ、一番正体を現してやるから。,,public_domain:青空文庫:活人形:泉鏡花
歩む,あゆむ,나아가다,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,黒髪颯と夜風に乱して白き衣服を着けたるが、月明りにて画けるごとく、南をさして歩むがごとし。,,public_domain:青空文庫:活人形:泉鏡花
気質,きしつ,기질,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,顔も気質も汝に肖て、やっぱり我の言うことを聞かなかったから、毒を飲まして得三が殺したのだ。,,public_domain:青空文庫:活人形:泉鏡花
汚らわしい,けがらわしい,더럽다,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,と嘲弄されて切歯をなし、「ええ汚らわしい、聞とうござんせぬ。,,public_domain:青空文庫:活人形:泉鏡花
無言,むごん,무언,活人形,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,声高しと押止めて、眼を見合わせ少時無言、この時一番鶏の声あり。,,public_domain:青空文庫:活人形:泉鏡花
